id,area,title,evidence,status,screening,decision,destination
TCS-0935,Scheduling and packing,Unit-job precedence scheduling complexity,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0922,Scheduling and packing,Generalized assignment,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0927,Scheduling and packing,"Stochastic and Multi-Dimensional Scheduling, Generalized Min-Sum Set Cover",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0925,Scheduling and packing,Scheduling and Load Balancing with Recourse,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0928,Scheduling and packing,Wireless Scheduling (2016 formulation),index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0933,Scheduling and packing,Wireless Scheduling,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0921,Scheduling and packing,Flow Time Scheduling on a Line Network,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0934,Scheduling and packing,Equal-length job scheduling with windows,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0915,Scheduling and packing,"Algorithmic Problems Combining Network Design, Routing, and Scheduling",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-0932,Scheduling and packing,Scheduling with Buffering on the Line,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-1145,Scheduling and packing,Is there a function f : N → N such that all ℓ-system CBGT instances admit an f (ℓ)-height schedule?,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-1938,Scheduling and packing,"Is there a constant c such that every Decision Poly Scheduling instance Pd = (P, R, f ) with poly density h̄∗ (Pd ) ≤ […]",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-2367,Scheduling and packing,"√ We conjecture that GMP admits an O( log n) approximation, based on suitably rounding the configuration LP.",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-2406,Scheduling and packing,"In particular, does the existence of a c-sparsifier of degree 1/p imply a contention resolution scheme with balance c?",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-2677,Scheduling and packing,"Unfortunately, we do not know how to find the perfect matching in polynomial time even though its existence is implied by Theorem 2.",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-2763,Scheduling and packing,"For the k-robot patrolling problem with min-max latency, there is a cyclic solution that is optimal.",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-3499,Scheduling and packing,What is the complexity for smaller numbers of job types?,index,uncertain,topic_screen,retain,Scheduling and packing
TCS-4582,Scheduling and packing,"We leave the computational complexity of the robust appointment scheduling and ordering problem as an open problem, and note that it is also unknown whether […]",index,uncertain,topic_screen,retain,Scheduling and packing
TCS-6078,Scheduling and packing,Hardness and Fixed Parameter Tractability for Pinwheel Scheduling Problems,source,uncertain,topic_screen,retain,Scheduling and packing
TCS-6721,Scheduling and packing,Pack using OPT+1 bins; a constant additive error is a highlighted intermediate goal.,source,source_open,topic_screen,retain,Scheduling and packing
TCS-6724,Scheduling and packing,Give a constant approximation for precedence-constrained scheduling on related machines.,source,source_open,topic_screen,retain,Scheduling and packing
TCS-6632,"Algorithmic game theory, mechanism design and fair division",Constant-factor universally truthful auctions for submodular bidders,reviewed,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0011,"Algorithmic game theory, mechanism design and fair division",Existence of complete EFX allocations for additive valuations,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-6639,"Algorithmic game theory, mechanism design and fair division",A constant-factor approximation for general Santa Claus allocation,reviewed,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-6674,"Algorithmic game theory, mechanism design and fair division",The power of randomization in truthful unrelated-machine scheduling,reviewed,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-6633,"Algorithmic game theory, mechanism design and fair division",Polynomial query complexity of exact envy-free cake cutting,reviewed,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-6634,"Algorithmic game theory, mechanism design and fair division",The optimal randomized metric distortion in social choice,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7196,"Algorithmic game theory, mechanism design and fair division",Polynomial-time EFX for three additive agents,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7197,"Algorithmic game theory, mechanism design and fair division",The optimal polynomial-time approximation of EFX,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7200,"Algorithmic game theory, mechanism design and fair division",The optimal multiplicative MMS guarantee for chores,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7207,"Algorithmic game theory, mechanism design and fair division",Competitive equilibrium for almost all budgets with two additive agents,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1116,"Algorithmic game theory, mechanism design and fair division",Optimal universal approximation factor for EFX,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7199,"Algorithmic game theory, mechanism design and fair division",Deciding whether an exact MMS allocation exists,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7201,"Algorithmic game theory, mechanism design and fair division",The optimal ordinal MMS guarantee for goods,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7203,"Algorithmic game theory, mechanism design and fair division",Bounded protocols for connected envy-free proportional cake cutting,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7198,"Algorithmic game theory, mechanism design and fair division",Do EFkX allocations exist for a universal constant k?,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7202,"Algorithmic game theory, mechanism design and fair division",Envy-free proportional cake cutting with free disposal,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0056,"Algorithmic game theory, mechanism design and fair division",Best α for α-MMS existence,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-7204,"Algorithmic game theory, mechanism design and fair division",Minimum cuts for finite envy-free cake-cutting protocols,source,source_open,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1115,"Algorithmic game theory, mechanism design and fair division",Polynomial-time EF1 and Pareto-optimal goods allocation,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1109,"Algorithmic game theory, mechanism design and fair division",EF1 and Pareto optimality for additive mixed items,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1108,"Algorithmic game theory, mechanism design and fair division",EF1 existence for arbitrary mixed-item utilities,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1119,"Algorithmic game theory, mechanism design and fair division",Existence of pairwise maximin-share allocations,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0076,"Algorithmic game theory, mechanism design and fair division",Polynomial-time equilibrium computation for all monotone utility classes,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0072,"Algorithmic game theory, mechanism design and fair division",Complexity of equilibria in asymmetric two-player network congestion games,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0073,"Algorithmic game theory, mechanism design and fair division",Complexity of mixed equilibria in identical-payoff polymatrix games,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0074,"Algorithmic game theory, mechanism design and fair division",Equilibrium hardness using only non-monotone utilities,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1090,"Algorithmic game theory, mechanism design and fair division",Pareto-optimal equilibrium hardness in win-lose games,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-1091,"Algorithmic game theory, mechanism design and fair division",Consensus-halving hardness for polynomial valuations,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
TCS-0566,"Algorithmic game theory, mechanism design and fair division",Memory requirements of subgame perfect equilibria in reachability games,index,uncertain,topic_screen,retain,"Algorithmic game theory, mechanism design and fair division"
