entry_key,source_id,source_title,source_year,kind,summary,locator,pdf_page,local_pdf_url,source_pdf_url,status
infinite_csp/08,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,research_direction,Develop tame congruence theory for oligomorphic algebras.,§12.2(b),27,pdf/infinite_csp.pdf#page=27,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=27,as_presented_in_source; current_status_not_checked
infinite_csp/09,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,question,Lift complexity classifications from first-order definitions to first-order interpretations.,§12.2(c),27,pdf/infinite_csp.pdf#page=27,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=27,as_presented_in_source; current_status_not_checked
infinite_csp/10,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,research_direction,Use model-theoretic and Jordan-group classifications to classify associated CSPs.,§12.2(d),27,pdf/infinite_csp.pdf#page=27,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=27,as_presented_in_source; current_status_not_checked
infinite_csp/11,infinite_csp,Constraint Satisfaction Problems with Infinite Templates,2008,question,Which CSPs in NP are definable in SNP?,"§12.3, final question",27,pdf/infinite_csp.pdf#page=27,https://www.lix.polytechnique.fr/~bodirsky/publications/csp-survey.pdf#page=27,as_presented_in_source; current_status_not_checked
unification/01,unification,Unification Theory,2001,question,Is unification modulo two-sided distributivity together with a multiplicative unit decidable?,"§3.4, distributivity with a unit",40,pdf/unification.pdf#page=40,https://www.cs.bu.edu/fac/snyder/publications/UnifChapter.pdf#page=40,as_presented_in_source; current_status_not_checked
unification/02,unification,Unification Theory,2001,research_direction,Close the stated gap between NP-hardness and PSPACE for associative unification/word equations.,"§3.4, associativity complexity",39,pdf/unification.pdf#page=39,https://www.cs.bu.edu/fac/snyder/publications/UnifChapter.pdf#page=39,as_presented_in_source; current_status_not_checked
unification/03,unification,Unification Theory,2001,research_direction,Determine tight complexity for unification with constants modulo two-sided distributivity.,"§3.4, distributivity complexity",40,pdf/unification.pdf#page=40,https://www.cs.bu.edu/fac/snyder/publications/UnifChapter.pdf#page=40,as_presented_in_source; current_status_not_checked
query_enumeration/01,query_enumeration,Constant Delay Enumeration for Conjunctive Queries,2015,research_direction,"Determine enumeration complexity under bag semantics, retaining multiplicities of witnesses and supporting aggregate queries.","§6, bag semantics",7,pdf/query_enumeration.pdf#page=7,https://databasetheory.org/sites/default/files/2016-06/segoufin.pdf#page=7,as_presented_in_source; current_status_not_checked
query_enumeration/02,query_enumeration,Constant Delay Enumeration for Conjunctive Queries,2015,question,Prove unconditional constant-delay enumeration lower bounds for natural queries such as the distance-two query.,"§6, unconditional lower bounds",7,pdf/query_enumeration.pdf#page=7,https://databasetheory.org/sites/default/files/2016-06/segoufin.pdf#page=7,as_presented_in_source; current_status_not_checked
algorithmic_randomness/01,algorithmic_randomness,Key Developments in Algorithmic Randomness,2020,conjecture,Do Kolmogorov–Loveland random sequences coincide with Martin-Löf random sequences?,"§4.4, Kolmogorov–Loveland randomness",35,pdf/algorithmic_randomness.pdf#page=35,https://arxiv.org/pdf/2004.02851#page=35,as_presented_in_source; current_status_not_checked
knowledge_compilation/01,knowledge_compilation,A Knowledge Compilation Map,2002,question,Can prime-implicate representations always be expressed as polynomial-size DNNF?,"Table 3, DNNF / PI",9,pdf/knowledge_compilation.pdf#page=9,https://arxiv.org/pdf/1106.1819#page=9,as_presented_in_source; current_status_not_checked
knowledge_compilation/02,knowledge_compilation,A Knowledge Compilation Map,2002,question,Can prime-implicate representations always be expressed as polynomial-size deterministic DNNF?,"Table 3, d-DNNF and sd-DNNF / PI",9,pdf/knowledge_compilation.pdf#page=9,https://arxiv.org/pdf/1106.1819#page=9,as_presented_in_source; current_status_not_checked
knowledge_compilation/03,knowledge_compilation,A Knowledge Compilation Map,2002,question,Can prime-implicant representations always be expressed as polynomial-size deterministic DNNF?,"Table 3, d-DNNF and sd-DNNF / IP",9,pdf/knowledge_compilation.pdf#page=9,https://arxiv.org/pdf/1106.1819#page=9,as_presented_in_source; current_status_not_checked
knowledge_compilation/04,knowledge_compilation,A Knowledge Compilation Map,2002,question,Is prime-implicate representation polynomially succinct relative to explicit model enumeration?,"Table 3, PI / MODS",9,pdf/knowledge_compilation.pdf#page=9,https://arxiv.org/pdf/1106.1819#page=9,as_presented_in_source; current_status_not_checked
knowledge_compilation/05,knowledge_compilation,A Knowledge Compilation Map,2002,question,"Is equivalence testing polynomial-time for deterministic DNNF, equivalently its smooth variant?","Table 5, EQ for d-DNNF and sd-DNNF",11,pdf/knowledge_compilation.pdf#page=11,https://arxiv.org/pdf/1106.1819#page=11,as_presented_in_source; current_status_not_checked
knowledge_compilation/06,knowledge_compilation,A Knowledge Compilation Map,2002,question,Is equivalence testing polynomial-time for free binary decision diagrams?,"Table 5, EQ for FBDD",11,pdf/knowledge_compilation.pdf#page=11,https://arxiv.org/pdf/1106.1819#page=11,as_presented_in_source; current_status_not_checked
knowledge_compilation/07,knowledge_compilation,A Knowledge Compilation Map,2002,question,Are deterministic DNNF and smooth deterministic DNNF closed under polynomial-time negation?,"Table 7, negation; discussion p.15",14,pdf/knowledge_compilation.pdf#page=14,https://arxiv.org/pdf/1106.1819#page=14,as_presented_in_source; current_status_not_checked
rank_width/01,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Can the quadratic rank-width bound on Boolean-width be replaced by a linear bound?,"§2.3, Boolean-width",3,pdf/rank_width.pdf#page=3,https://arxiv.org/pdf/1601.03800#page=3,as_presented_in_source; current_status_not_checked
rank_width/02,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Compute rank-width of circle graphs in polynomial time.,Question 1,6,pdf/rank_width.pdf#page=6,https://arxiv.org/pdf/1601.03800#page=6,as_presented_in_source; current_status_not_checked
rank_width/03,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Approximate rank-width with parameter-dependent output width in O(c^k n³) time.,Question 2,6,pdf/rank_width.pdf#page=6,https://arxiv.org/pdf/1601.03800#page=6,as_presented_in_source; current_status_not_checked
rank_width/04,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Obtain such an approximation with a subcubic dependence on n.,Question 3,6,pdf/rank_width.pdf#page=6,https://arxiv.org/pdf/1601.03800#page=6,as_presented_in_source; current_status_not_checked
rank_width/05,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Compute linear rank-width by an FPT algorithm parameterized by rank-width.,"§3.4, unnumbered",7,pdf/rank_width.pdf#page=7,https://arxiv.org/pdf/1601.03800#page=7,as_presented_in_source; current_status_not_checked
rank_width/06,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Compute rank-width exactly in O(c^n) time for c<2.,Question 4,7,pdf/rank_width.pdf#page=7,https://arxiv.org/pdf/1601.03800#page=7,as_presented_in_source; current_status_not_checked
rank_width/07,rank_width,Rank-width: Algorithmic and Structural Results,2016,conjecture,Excluding any fixed vertex-minor defines a χ-bounded graph class.,"§4.3, Geelen conjecture",9,pdf/rank_width.pdf#page=9,https://arxiv.org/pdf/1601.03800#page=9,as_presented_in_source; current_status_not_checked
rank_width/08,rank_width,Rank-width: Algorithmic and Structural Results,2016,conjecture,Large rank-width forces every fixed bipartite circle graph as a pivot-minor.,Question 5,10,pdf/rank_width.pdf#page=10,https://arxiv.org/pdf/1601.03800#page=10,as_presented_in_source; current_status_not_checked
rank_width/09,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Does sufficiently large linear rank-width force every fixed tree as a vertex-minor?,"§4.5, unnumbered",10,pdf/rank_width.pdf#page=10,https://arxiv.org/pdf/1601.03800#page=10,as_presented_in_source; current_status_not_checked
rank_width/10,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Are all graphs well-quasi-ordered by pivot-minors?,Question 6,11,pdf/rank_width.pdf#page=11,https://arxiv.org/pdf/1601.03800#page=11,as_presented_in_source; current_status_not_checked
rank_width/11,rank_width,Rank-width: Algorithmic and Structural Results,2016,question,Detect any fixed pivot-minor or vertex-minor in polynomial time.,Question 7,11,pdf/rank_width.pdf#page=11,https://arxiv.org/pdf/1601.03800#page=11,as_presented_in_source; current_status_not_checked
beyond_worst_case/01,beyond_worst_case,Beyond Worst-Case Analysis,2018,question,Can polynomial-time algorithms recover planted cliques asymptotically smaller than √n?,"§4, planted clique",8,pdf/beyond_worst_case.pdf#page=8,https://arxiv.org/pdf/1806.09817#page=8,as_presented_in_source; current_status_not_checked
beyond_worst_case/02,beyond_worst_case,Beyond Worst-Case Analysis,2018,question,Extend smoothed polynomial-time simplex analysis to perturbations preserving sparsity.,"§5, sparse perturbations",9,pdf/beyond_worst_case.pdf#page=9,https://arxiv.org/pdf/1806.09817#page=9,as_presented_in_source; current_status_not_checked
beyond_worst_case/03,beyond_worst_case,Beyond Worst-Case Analysis,2018,conjecture,Does local search reach a Max-Cut local optimum in polynomial smoothed time on every graph?,"§5, local Max-Cut",10,pdf/beyond_worst_case.pdf#page=10,https://arxiv.org/pdf/1806.09817#page=10,as_presented_in_source; current_status_not_checked
beyond_worst_case/04,beyond_worst_case,Beyond Worst-Case Analysis,2018,research_direction,Establish polynomial smoothed convergence for broader natural local-search problems.,"§5, broader local search",10,pdf/beyond_worst_case.pdf#page=10,https://arxiv.org/pdf/1806.09817#page=10,as_presented_in_source; current_status_not_checked
beyond_worst_case/05,beyond_worst_case,Beyond Worst-Case Analysis,2018,research_direction,Explain rapid local or global convergence of neural-network optimization using realistic input structure.,"§6, optimization",11,pdf/beyond_worst_case.pdf#page=11,https://arxiv.org/pdf/1806.09817#page=11,as_presented_in_source; current_status_not_checked
beyond_worst_case/06,beyond_worst_case,Beyond Worst-Case Analysis,2018,research_direction,"Explain why overparameterized networks generalize, accounting for both data and training algorithms.","§6, generalization",11,pdf/beyond_worst_case.pdf#page=11,https://arxiv.org/pdf/1806.09817#page=11,as_presented_in_source; current_status_not_checked
loop_termination/01,loop_termination,On Linear Recurrence Sequences and Loop Termination,2015,question,"Decide whether an integer linear recurrence ever equals zero, including the unresolved order-five case.","§1, Skolem Problem; also §4",2,pdf/loop_termination.pdf#page=2,https://people.mpi-sws.org/~joel/publications/lrs-survey15.pdf#page=2,as_presented_in_source; current_status_not_checked
loop_termination/02,loop_termination,On Linear Recurrence Sequences and Loop Termination,2015,question,Decide nonnegativity of every term; unresolved cases include general order six and simple orders above nine.,"§1, Positivity",2,pdf/loop_termination.pdf#page=2,https://people.mpi-sws.org/~joel/publications/lrs-survey15.pdf#page=2,as_presented_in_source; current_status_not_checked
loop_termination/03,loop_termination,On Linear Recurrence Sequences and Loop Termination,2015,question,"Decide eventual nonnegativity for arbitrary linear recurrences, already unresolved at order six.","§1, Ultimate Positivity",2,pdf/loop_termination.pdf#page=2,https://people.mpi-sws.org/~joel/publications/lrs-survey15.pdf#page=2,as_presented_in_source; current_status_not_checked
loop_termination/04,loop_termination,On Linear Recurrence Sequences and Loop Termination,2015,question,Compute eventual-positivity thresholds for simple recurrences beyond the established low-order cases.,"§1, effective threshold",3,pdf/loop_termination.pdf#page=3,https://people.mpi-sws.org/~joel/publications/lrs-survey15.pdf#page=3,as_presented_in_source; current_status_not_checked
