TCS-5936	String algorithms and bioinformatics	Hardness of RNA Folding Problem With Four Symbols — Explicit open question on PDF page 2	It is unknown whether the generalized RNA folding for alphabet size 4 admits a faster algorithm than the case for alphabet size > 4.
TCS-5991	String algorithms and bioinformatics	Detecting Locus Acquisition Events in Gene Trees — Explicit open question on PDF page 5	In general we do not know if there is a polynomial time algorithm for CLTI.
TCS-6096	String algorithms and bioinformatics	Construction of Sparse Suffix Trees and LCE Indexes in Optimal Time and Space — Explicit open question on PDF page 3	It remains open whether one can improve our results for the O(b)-space construction in this setting; note that the lower bound of [26] does not […]
TCS-6154	String algorithms and bioinformatics	LZ77 Factorisation of Trees — Unresolved-question passage on page 13	Can a similar construction be performed also for the LZ77 for trees?
TCS-6171	String algorithms and bioinformatics	Improved Approximation for Longest Common Subsequence over Small Alphabets — Explicit open question on PDF page 17	It remains an open problem to get such approximations in the setting where the input strings have different length (and by Corollary 5, to solve […]
TCS-6226	String algorithms and bioinformatics	Which Phylogenetic Networks Are Level-k Networks with Additional Arcs? Structure and Algorithms — Explicit open question on PDF page 2	We conjecture that this problem is NP-hard and present exact and heuristic algorithms for solving Problem 2 (Algorithms 1 and 2).
TCS-6304	String algorithms and bioinformatics	The Path-Label Reconciliation (PLR) Dissimilarity Measure for Gene Trees — Explicit open question on PDF page 2	It is unknown whether this distance can be computed in polynomial time, the main difficulty being that edge operations must have the same label on […]
TCS-0478	Dynamic graph algorithms	Can exact fully dynamic APSP have edge-linear amortized updates and polylogarithmic queries?	For every fixed positive integer c, do there exist a deterministic data structure and constants a,d >= 1 such that the following holds for all n >= 2 and $n\le m\le n^2$? Maintain a directed simple graph on a fixed set of n vertices, with at most m edges at every time and integer edge weights in {1,...,n^c}, under single-edge insertions, deletions,
TCS-0542	Dynamic graph algorithms	Dynamic Derandomization	Dynamic Derandomization
TCS-0543	Dynamic graph algorithms	Dynamic Maximal Matching	Dynamic Maximal Matching
TCS-0541	Dynamic graph algorithms	Dynamic Complexity of Low-Stretch Spanning Trees	Dynamic Complexity of Low-Stretch Spanning Trees
TCS-0536	Dynamic graph algorithms	An Open Problem in Dynamic Edge Coloring	An Open Problem in Dynamic Edge Coloring
TCS-0537	Dynamic graph algorithms	Open Problem: Dynamic Brooks’ Theorem	Open Problem: Dynamic Brooks’ Theorem
TCS-0545	Dynamic graph algorithms	Reducing weighted matching to unweighted matching	Reducing weighted matching to unweighted matching
TCS-0544	Dynamic graph algorithms	Polylog query time for a dynamic all-pairs problem in plane directed graphs	Polylog query time for a dynamic all-pairs problem in plane directed graphs
TCS-0538	Dynamic graph algorithms	Open Problem: Low-Degree Spanning Tree	Open Problem: Low-Degree Spanning Tree
TCS-0540	Dynamic graph algorithms	Communication Complexity of Max-Flow	Communication Complexity of Max-Flow
TCS-0539	Dynamic graph algorithms	Breaking CountMin Sketches Inside a Greedy Outer Loop	Breaking CountMin Sketches Inside a Greedy Outer Loop
TCS-1001	Dynamic graph algorithms	Minimal complexity of MaxFlow on dynamic graphs	Minimal complexity of MaxFlow on dynamic graphs
TCS-1382	Dynamic graph algorithms	We leave it open to close this gap and achieve a polynomial dependence on λ.	We leave it open to close this gap and achieve a polynomial dependence on λ.
TCS-1426	Dynamic graph algorithms	Is there an alternative approach – possibly abandoning the black-box paradigm – that avoids limitations (1) and (2)?	Is there an alternative approach – possibly abandoning the black-box paradigm – that avoids limitations (1) and (2)?
TCS-1469	Dynamic graph algorithms	Second, can we obtain a runtime bound where the exponent of log Φ (or log n) is independent of d?	Second, can we obtain a runtime bound where the exponent of log Φ (or log n) is independent of d?
TCS-1472	Dynamic graph algorithms	Can we remove the α(n) factor in its edge count?	Can we remove the α(n) factor in its edge count?
TCS-2046	Dynamic graph algorithms	So we conjecture that the lower bound is the same for any cost function in UO.	So we conjecture that the lower bound is the same for any cost function in UO.
TCS-2104	Dynamic graph algorithms	It remains open whether there is a dynamic nearest/farthest neighbor data structure in constant dimensions d ≥ 2 with worst-case polylogarithmic update and query time: […]	It remains open whether there is a dynamic nearest/farthest neighbor data structure in constant dimensions d ≥ 2 with worst-case polylogarithmic update and query time: […]
TCS-2169	Dynamic graph algorithms	Can all-pairs and multi-source cases benefit from the relaxation to (1 + ϵ)-approximation?	Can all-pairs and multi-source cases benefit from the relaxation to (1 + ϵ)-approximation?
TCS-2180	Dynamic graph algorithms	Second, can we tighten the bounds in the one-pass setting?	Second, can we tighten the bounds in the one-pass setting?
TCS-2188	Dynamic graph algorithms	How do they extend to geospatial and dynamic graphs where the data are expected to obey spatial and/or temporal constraints?	How do they extend to geospatial and dynamic graphs where the data are expected to obey spatial and/or temporal constraints?
TCS-2421	Dynamic graph algorithms	However, the hardness of DISC-SC-k for general k > 1 remains open.	However, the hardness of DISC-SC-k for general k > 1 remains open.
