id,venue,year,title,authors,area,url,doi,source_url,metadata_url,classification_method,classification_note,initial_area,rule_area
STOC-2025-182,STOC,2025,Efficiently Finding and Counting Patterns with Distance Constraints in Sparse Graphs,Daniel Lokshtanov; Fahad Panolan; Saket Saurabh; Jie Xue; Meirav Zehavi,Enumeration and counting,https://doi.org/10.1145/3717823.3718251,10.1145/3717823.3718251,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Enumeration and counting,Enumeration and counting
STOC-2025-183,STOC,2025,Subexponential Parameterized Algorithms for Hitting Subgraphs,Daniel Lokshtanov; Fahad Panolan; Saket Saurabh; Jie Xue; Meirav Zehavi,Parameterized and exact algorithms,https://doi.org/10.1145/3717823.3718192,10.1145/3717823.3718192,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Parameterized and exact algorithms,Parameterized and exact algorithms
STOC-2025-184,STOC,2025,"Output-Sensitive Approximate Counting via a Measure-Bounded Hyperedge Oracle, or: How Asymmetry Helps Estimate 𝑘-Clique Counts Faster",Keren Censor-Hillel; Tomer Even; Virginia Vassilevska Williams,Enumeration and counting,https://doi.org/10.1145/3717823.3718314,10.1145/3717823.3718314,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Enumeration and counting
STOC-2025-185,STOC,2025,Agnostic Smoothed Online Learning,Moïse Blanchard,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3717823.3718111,10.1145/3717823.3718111,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,"Online algorithms, bandits and stochastic optimization"
STOC-2025-186,STOC,2025,Breaking the T^(2/3) Barrier for Sequential Calibration,Yuval Dagan; Constantinos Daskalakis; Maxwell Fishelson; Noah Golowich; Robert Kleinberg; Princewill Okoroafor,"Online algorithms, bandits and stochastic optimization",https://doi.org/10.1145/3717823.3718178,10.1145/3717823.3718178,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-187,STOC,2025,Almost Optimal PAC Learning for 𝑘-Means,Vincent Cohen-Addad; Silvio Lattanzi; Chris Schwiegelshohn,Learning theory,https://doi.org/10.1145/3717823.3718180,10.1145/3717823.3718180,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
STOC-2025-188,STOC,2025,Adaptive and Oblivious Statistical Adversaries Are Equivalent,Guy Blanc; Gregory Valiant,Learning theory,https://doi.org/10.1145/3717823.3718193,10.1145/3717823.3718193,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,General algorithm design,General algorithm design
STOC-2025-189,STOC,2025,On Reductions and Representations of Learning Problems in Euclidean Spaces,Bogdan Chornomaz; Shay Moran; Tom Waknine,Learning theory,https://doi.org/10.1145/3717823.3718213,10.1145/3717823.3718213,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
STOC-2025-190,STOC,2025,DNF Learning via Locally Mixing Random Walks,Josh Alman; Shivam Nadimpalli; Shyamal Patel; Rocco A. Servedio,Learning theory,https://doi.org/10.1145/3717823.3718262,10.1145/3717823.3718262,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Learning theory,Learning theory
STOC-2025-191,STOC,2025,"Weak Recovery, Hypothesis Testing, and Mutual Information in Stochastic Block Models and Planted Factor Graphs",Elchanan Mossel; Allan Sly; Youngtak Sohn,Learning theory,https://doi.org/10.1145/3717823.3718292,10.1145/3717823.3718292,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Property testing and distribution learning
STOC-2025-192,STOC,2025,Matroid Products via Submodular Coupling,Kristóf Bérczi; Boglárka Gehér; András Imolay; László Lovász; Balázs Maga; Tamás Schwarcz,Optimization and mathematical programming,https://doi.org/10.1145/3717823.3718152,10.1145/3717823.3718152,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Optimization and mathematical programming,Optimization and mathematical programming
STOC-2025-193,STOC,2025,Long Arithmetic Progressions in Sumsets and Subset Sums: Constructive Proofs and Efficient Witnesses,Lin Chen; Yuchen Mao; Guochuan Zhang,Combinatorics and graph polynomials,https://doi.org/10.1145/3717823.3718281,10.1145/3717823.3718281,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Combinatorics and graph polynomials
STOC-2025-194,STOC,2025,Smoothed Analysis for Graph Isomorphism,Michael Anastos; Matthew Kwan; Benjamin Moore,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718173,10.1145/3717823.3718173,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-195,STOC,2025,Statistical Inference of a Ranked Community in a Directed Graph,Dmitriy Kunisky; Daniel A. Spielman; Alexander S. Wein; Xifan Yu,Learning theory,https://doi.org/10.1145/3717823.3718280,10.1145/3717823.3718280,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Learning theory
STOC-2025-196,STOC,2025,Near Optimal Constant Inapproximability under ETH for Fundamental Problems in Parameterized Complexity,Mitali Bafna; Karthik C. S.; Dor Minzer,Parameterized and exact algorithms,https://doi.org/10.1145/3717823.3718257,10.1145/3717823.3718257,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Parameterized and exact algorithms,Parameterized and exact algorithms
STOC-2025-197,STOC,2025,Treewidth Inapproximability and Tight ETH Lower Bound,Édouard Bonnet,Parameterized and exact algorithms,https://doi.org/10.1145/3717823.3718117,10.1145/3717823.3718117,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Approximation algorithms
STOC-2025-198,STOC,2025,"Almost Optimal Time Lower Bound for Approximating Parameterized Clique, CSP, and More, under ETH",Venkatesan Guruswami; Bingkai Lin; Xuandi Ren; Yican Sun; Kewen Wu,Parameterized and exact algorithms,https://doi.org/10.1145/3717823.3718130,10.1145/3717823.3718130,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Constraint satisfaction,Constraint satisfaction
STOC-2025-199,STOC,2025,A Fine-Grained Classification of Subquadratic Patterns for Subgraph Listing and Friends,Karl Bringmann; Egor Gorbachev,Fine-grained complexity,https://doi.org/10.1145/3717823.3718141,10.1145/3717823.3718141,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Fine-grained complexity,Fine-grained complexity
STOC-2025-200,STOC,2025,Bounded Edit Distance: Optimal Static and Dynamic Algorithms for Small Integer Weights,Egor Gorbachev; Tomasz Kociumaka,Data structures and compressed data,https://doi.org/10.1145/3717823.3718168,10.1145/3717823.3718168,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Data structures and compressed data,Data structures and compressed data
STOC-2025-201,STOC,2025,Faster Weighted and Unweighted Tree Edit Distance and APSP Equivalence,Jakob Nogler; Adam Polak; Barna Saha; Virginia Vassilevska Williams; Yinzhan Xu; Christopher Ye,Data structures and compressed data,https://doi.org/10.1145/3717823.3718116,10.1145/3717823.3718116,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Data structures and compressed data,Data structures and compressed data
STOC-2025-202,STOC,2025,Faster Lattice Basis Computation via a Natural Generalization of the Euclidean Algorithm,Kim-Manuel Klein; Janina Reuter,Lattices and computational number theory,https://doi.org/10.1145/3717823.3718138,10.1145/3717823.3718138,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Lattices and computational number theory,Lattices and computational number theory
STOC-2025-203,STOC,2025,"Symmetric Perceptrons, Number Partitioning and Lattices",Neekon Vafa; Vinod Vaikuntanathan,Lattices and computational number theory,https://doi.org/10.1145/3717823.3718263,10.1145/3717823.3718263,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Lattices and computational number theory,Lattices and computational number theory
STOC-2025-204,STOC,2025,Accelerated Approximate Optimization of Multi-commodity Flows on Directed Graphs,Li Chen; Andrei Graur; Aaron Sidford,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718267,10.1145/3717823.3718267,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Optimization and mathematical programming
STOC-2025-205,STOC,2025,Breaking the Barrier of Self-Concordant Barriers: Faster Interior Point Methods for M-Matrices,Adrian Vladu,Optimization and mathematical programming,https://doi.org/10.1145/3717823.3718255,10.1145/3717823.3718255,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,General algorithm design,Optimization and mathematical programming
STOC-2025-206,STOC,2025,Improved Complexity for Smooth Nonconvex Optimization: A Two-Level Online Learning Approach with Quasi-Newton Methods,Ruichen Jiang; Aryan Mokhtari; Francisco Patitucci,Optimization and mathematical programming,https://doi.org/10.1145/3717823.3718308,10.1145/3717823.3718308,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Learning theory,"Online algorithms, bandits and stochastic optimization"
STOC-2025-207,STOC,2025,"Fast, Robust Approximate Message Passing",Misha Ivkov; Tselil Schramm,Learning theory,https://doi.org/10.1145/3717823.3718165,10.1145/3717823.3718165,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Approximation algorithms
STOC-2025-208,STOC,2025,Õptimal Fault-Tolerant Labeling for Reachability and Approximate Distances in Directed Planar Graphs,Itai Boneh; Shiri Chechik; Shay Golan; Shay Mozes; Oren Weimann,Data structures and compressed data,https://doi.org/10.1145/3717823.3718249,10.1145/3717823.3718249,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Approximation algorithms,Approximation algorithms
STOC-2025-209,STOC,2025,"Light Tree Covers, Routing, and Path-Reporting Oracles via Spanning Tree Covers in Doubling Graphs",Hsien-Chih Chang; Jonathan Conroy; Hung Le; Shay Solomon; Cuong Than,Data structures and compressed data,https://doi.org/10.1145/3717823.3718312,10.1145/3717823.3718312,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-210,STOC,2025,Covering Approximate Shortest Paths with DAGs,Sepehr Assadi; Gary Hoppenworth; Nicole Wein,Approximation algorithms,https://doi.org/10.1145/3717823.3718298,10.1145/3717823.3718298,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Approximation algorithms,Approximation algorithms
STOC-2025-211,STOC,2025,How to Protect Yourself from Threatening Skeletons: Optimal Padded Decompositions for Minor-Free Graphs,Jonathan Conroy; Arnold Filtser,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718252,10.1145/3717823.3718252,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-212,STOC,2025,Deterministic Vertex Connectivity via Common-Neighborhood Clustering and Pseudorandomness,Yonggang Jiang; Chaitanya Nalam; Thatchaphol Saranurak; Sorrachai Yingchareonthawornchai,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718304,10.1145/3717823.3718304,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Pseudorandomness and derandomization,Pseudorandomness and derandomization
STOC-2025-213,STOC,2025,Global vs. s-t Vertex Connectivity Beyond Sequential: Almost-Perfect Reductions and Near-Optimal Separations,Joakim Blikstad; Yonggang Jiang; Sagnik Mukhopadhyay; Sorrachai Yingchareonthawornchai,Graph theory and graph algorithms,https://doi.org/10.1145/3717823.3718316,10.1145/3717823.3718316,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Title reviewed; candidate primary category retained.,Graph theory and graph algorithms,Graph theory and graph algorithms
STOC-2025-214,STOC,2025,Approximation Algorithms for the Geometric Multimatching Problem,Shinwoo An; Eunjin Oh; Jie Xue,Computational geometry,https://doi.org/10.1145/3717823.3718147,10.1145/3717823.3718147,https://acm-stoc.org/stoc2025/toc.html,https://acm-stoc.org/stoc2025/toc.html,LLM_reviewed_title,Primary subject selected in title review; overlapping techniques do not receive additional counts.,Computational geometry,Approximation algorithms
